   Altitude   |                     Number density (1/m^3)
-------+------+----------+----------+----------+----------+----------+----------
 Z (m) | H (m)|    N2    |    O     |    O2    |    Ar    |   He     |    H
-------+------+----------+----------+----------+----------+----------+----------
 128000 125473 1.5916e+17 5.2303e+16 1.6834e+16 4.4027e+14 3.1131e+13 0.0000e+00
 128500 125954 1.5193e+17 5.0688e+16 1.5985e+16 4.1396e+14 3.0765e+13 0.0000e+00
 129000 126434 1.4512e+17 4.9146e+16 1.5190e+16 3.8954e+14 3.0409e+13 0.0000e+00
 129500 126914 1.3870e+17 4.7671e+16 1.4445e+16 3.6685e+14 3.0063e+13 0.0000e+00

 130000 127395 1.3264e+17 4.6260e+16 1.3746e+16 3.4575e+14 2.9726e+13 0.0000e+00
 130500 127875 1.2692e+17 4.4909e+16 1.3089e+16 3.2611e+14 2.9399e+13 0.0000e+00
 131000 128355 1.2151e+17 4.3615e+16 1.2471e+16 3.0780e+14 2.9080e+13 0.0000e+00
 131500 128835 1.1640e+17 4.2375e+16 1.1890e+16 2.9073e+14 2.8769e+13 0.0000e+00
 132000 129315 1.1156e+17 4.1186e+16 1.1342e+16 2.7479e+14 2.8466e+13 0.0000e+00
 132500 129795 1.0697e+17 4.0045e+16 1.0826e+16 2.5989e+14 2.8171e+13 0.0000e+00
 133000 130274 1.0263e+17 3.8949e+16 1.0339e+16 2.4595e+14 2.7883e+13 0.0000e+00
 133500 130754 9.8506e+16 3.7897e+16 9.8785e+15 2.3291e+14 2.7603e+13 0.0000e+00
 134000 131234 9.4595e+16 3.6885e+16 9.4439e+15 2.2069e+14 2.7329e+13 0.0000e+00
 134500 131713 9.0881e+16 3.5912e+16 9.0329e+15 2.0924e+14 2.7062e+13 0.0000e+00

 135000 132193 8.7351e+16 3.4977e+16 8.6440e+15 1.9849e+14 2.6801e+13 0.0000e+00
 135500 132672 8.3995e+16 3.4076e+16 8.2758e+15 1.8839e+14 2.6546e+13 0.0000e+00
 136000 133151 8.0801e+16 3.3209e+16 7.9269e+15 1.7891e+14 2.6297e+13 0.0000e+00
 136500 133631 7.7761e+16 3.2373e+16 7.5961e+15 1.6999e+14 2.6054e+13 0.0000e+00
 137000 134110 7.4865e+16 3.1568e+16 7.2823e+15 1.6159e+14 2.5816e+13 0.0000e+00
 137500 134589 7.2105e+16 3.0791e+16 6.9844e+15 1.5369e+14 2.5583e+13 0.0000e+00
